Species,Long,Lat,ID
C. candadensis,-112.136334,36.048682,9988526
C. candadensis,-112.135069,36.04905,25481970
C. candadensis,-112.135391,36.050217,28768951
C. candadensis,-112.166074,36.050879,6243699
C. candadensis,-112.161379,36.051904,38369629
C. candadensis,-112.143735,36.052499,39796916
C. candadensis,-112.128275,36.052983,18695373
C. candadensis,-112.128275,36.052983,17926347
C. candadensis,-112.13522,36.053263,4683508
C. candadensis,-112.137021,36.053404,22263831
C. candadensis,-112.136367,36.05397,24660913
C. candadensis,-112.144943,36.054245,14817758
C. candadensis,-112.140111,36.054445,13245818
C. candadensis,-112.140111,36.054445,37655348
C. candadensis,-112.140111,36.054445,20002454
C. candadensis,-112.139943,36.054718,15200118
C. candadensis,-112.141989,36.054746,6405375
C. candadensis,-112.127895,36.055098,34888608
C. candadensis,-112.144012,36.055237,37060151
C. candadensis,-112.150847,36.055245,29742864
C. candadensis,-112.13793,36.055539,38559203
C. candadensis,-112.127411,35.935938,32137771
C. candadensis,-112.126228,35.934753,4739242
C. candadensis,-112.126088,35.971365,28608783
C. candadensis,-112.126083,36.047803,33451325
C. candadensis,-112.123514,35.979659,39176332
C. candadensis,-112.123803,35.979056,39176171
C. candadensis,-112.123936,35.978992,39176376
C. candadensis,-112.125547,35.977017,39175957
C. candadensis,-112.126378,36.053889,21403136
C. candadensis,-112.126378,36.053889,17926348
C. candadensis,-112.123976,36.042462,30198924
C. candadensis,-112.125314,36.036617,2328726
C. candadensis,-112.124007,36.05037,12222161
C. candadensis,-112.126267,36.054555,3440245
C. candadensis,-112.126294,36.053118,22062133
C. candadensis,-112.123682,36.045973,14372834
C. candadensis,-112.122535,36.051325,20023599
C. candadensis,-112.122076,36.054884,36417304
C. candadensis,-112.12098,36.053244,26090609
C. candadensis,-112.118814,36.047041,7710316
C. candadensis,-112.118783,36.044661,30199939
C. candadensis,-107.9503,36.024542,2267862
C. candadensis,-112.123781,35.979769,39176204
C. candadensis,-112.123243,35.982433,34712629
C. candadensis,-112.123392,35.989347,13267270
C. candadensis,-112.122173,35.995924,37407822
C. candadensis,-112.122264,35.996754,33509769
C. candadensis,-112.121165,36.006829,6353994
C. candadensis,-112.121901,36.008114,7444481
C. candadensis,-112.120543,36.009291,14865860
C. candadensis,-112.122253,36.020517,40158604
C. candadensis,-112.12267,36.021619,19278141
C. candadensis,-112.122619,36.02243,27458186
C. candadensis,-112.122186,36.025176,7520816
C. candadensis,-112.123061,36.02987,34102129
C. candadensis,-112.123039,36.030761,34102097
C. candadensis,-112.123039,36.030761,34102057
C. candadensis,-112.122433,36.030795,26649363
C. candadensis,-112.123017,36.031169,33995754
C. candadensis,-112.123017,36.031169,14222518
C. candadensis,-112.123139,36.031264,17266483
C. candadensis,-112.123017,36.03155,33995726
C. candadensis,-112.122623,36.037594,3943328
C. candadensis,-112.079215,36.041083,10022141
C. candadensis,-112.114609,36.041215,37149633
C. candadensis,-112.081682,36.043594,19419582
C. candadensis,-112.096983,36.043672,13690815
C. candadensis,-112.103635,36.043708,36873082
C. candadensis,-112.082567,36.044267,36873729
C. candadensis,-112.114861,36.052631,13003988
C. candadensis,-112.112997,36.053921,2260340
C. candadensis,-112.113892,36.06361,37330976
C. candadensis,-112.111901,36.093956,7389059
C. candadensis,-112.112732,36.106815,34143158
C. candadensis,-112.115479,36.106815,12212795
C. candadensis,-112.115331,36.056453,47124
C. candadensis,-112.115517,36.050159,1687891
C. candadensis,-112.116789,36.048186,34561880
C. candadensis,-112.117574,36.053988,9160037
C. candadensis,-112.117711,36.047672,39869975
C. candadensis,-112.11843,36.065412,9509987
C. candadensis,-112.119374,36.051883,18390938
C. candadensis,-112.1204,36.052983,10084311
C. candadensis,-112.121615,36.054164,62435
C. candadensis,-112.122019,36.050883,3740688
C. candadensis,-112.122056,36.050994,25310527
C. candadensis,-112.122069,36.050925,13002930
C. candadensis,-112.122296,36.054858,13003997
C. candadensis,-112.112305,36.056464,26942865
C. candadensis,-112.112457,36.060017,10364386
C. candadensis,-112.112997,36.106965,4032607
C. candadensis,-112.112997,36.106965,12137396
C. candadensis,-112.112997,36.106965,35866801
C. candadensis,-112.112997,36.106965,179402
C. candadensis,-112.112997,36.106965,3992644
C. candadensis,-112.112997,36.106965,4234203
C. candadensis,-112.112997,36.106965,6212778
C. candadensis,-112.112997,36.106965,5106782
C. candadensis,-112.112997,36.106965,8715985
C. candadensis,-112.112997,36.106965,10448335
C. candadensis,-112.112997,36.106965,10448338
C. candadensis,-112.112997,36.106965,22181891
C. candadensis,-112.112997,36.106965,24804846
C. candadensis,-112.112997,36.106965,28454839
C. candadensis,-112.112997,36.106965,39687335
C. candadensis,-112.112997,38.185848,4226969
C. candadensis,-112.112997,40.342793,223840
C. candadensis,-112.076683,42.859828,3828195
C. candadensis,-112.075737,42.885303,3828492
C. candadensis,-112.107267,35.961798,39176521
C. candadensis,-112.112772,36.05187,15186283
C. candadensis,-112.104761,36.055719,15713885
C. candadensis,-112.109213,36.058397,10988131
C. candadensis,-112.107367,36.058664,7608792
C. candadensis,-112.109288,36.058805,10988133
C. candadensis,-112.109767,36.058947,6904381
C. candadensis,-112.110644,36.059088,12460275
C. candadensis,-112.107529,36.059607,26090646
C. candadensis,-112.107797,36.059676,26727065
C. candadensis,-112.107475,36.059956,2391560
C. candadensis,-112.108555,36.061493,24783286
C. candadensis,-112.110727,36.062399,29877614
C. candadensis,-112.107223,36.091285,27463683
C. candadensis,-111.720167,37.965333,278103
C. candadensis,-111.56697,40.059972,35376292
C. candadensis,-112.007867,40.402673,10135253
C. candadensis,-112.059676,40.402709,10123534
C. candadensis,-112.006704,40.442455,37286329
C. candadensis,-112.03888,40.469395,19631474
C. candadensis,-111.913887,40.521111,32170230
C. candadensis,-111.389344,38.519368,MSB:Mamm:124665
C. candadensis,-111.36659,38.104639,39092714
C. candadensis,-111.365921,38.110343,39092391
C. candadensis,-111.500733,40.342793,1431008
C. candadensis,-111.523098,40.553975,27457690
C. candadensis,-111.230216,40.050416,3733742
C. candadensis,-111.093731,39.32098,22982537
C. candadensis,-112.035461,41.358547,20141157
C. candadensis,-111.986078,40.801022,3733736
C. candadensis,-111.958278,40.844308,38656080
C. candadensis,-111.901841,40.813755,10135255
C. candadensis,-111.895184,40.675422,11725645
C. candadensis,-111.865263,40.835947,38434169
C. candadensis,-111.801418,41.721533,22957722
C. candadensis,-111.796295,40.787697,23010967
C. candadensis,-111.791604,41.142999,5010745
C. candadensis,-111.771049,41.283552,8975328
C. candadensis,-111.761466,41.756003,19004513
C. candadensis,-111.761466,41.756003,19004514
C. candadensis,-111.761466,41.756003,19004512
C. candadensis,-111.761466,41.756003,19004515
C. candadensis,-111.720181,40.699036,3733734
C. candadensis,-111.716224,40.89785,21390581
C. candadensis,-111.61253,41.08557,10135320
C. candadensis,-111.592949,40.762535,36887930
C. candadensis,-111.587309,40.901626,27464706
C. candadensis,-111.577988,40.756405,37406896
C. candadensis,-111.560111,41.605114,30111661
C. candadensis,-111.559655,41.605093,11350165
C. candadensis,-111.559024,40.792658,37148383
C. candadensis,-111.5581,41.60378,9252588
C. candadensis,-111.545993,40.839459,10135321
C. candadensis,-111.540032,40.818084,37802803
C. candadensis,-111.53828,40.662412,18391630
C. candadensis,-111.536162,40.721223,1248052
C. candadensis,-111.533306,40.714852,36822593
C. candadensis,-111.532111,41.061388,19566232
C. candadensis,-111.527785,40.713251,13945987
C. candadensis,-111.505351,40.727091,30040299
C. candadensis,-111.484065,40.757725,2466420
C. candadensis,-111.388888,41.192117,8369882
C. candadensis,-111.019797,42.400453,1648355
C. candadensis,-111.730506,42.576031,4002901
C. candadensis,-111.332938,42.96772,33392885
C. candadensis,-110.993821,42.969408,35871155
C. candadensis,-111.437752,43.050306,5713814
C. candadensis,-110.911182,44.120927,9973355
C. candadensis,-111.676637,44.141572,23014377
C. candadensis,-111.458654,44.242308,20287280
C. candadensis,-110.937863,44.425827,890602
C. candadensis,-111.120347,44.631878,22713183
C. candadensis,-110.940017,44.635504,17651674
C. candadensis,-110.914439,44.643695,7613743
C. candadensis,-110.919105,44.644263,10770409
C. candadensis,-110.921922,44.644408,33685425
C. candadensis,-110.924149,44.64599,11719131
C. candadensis,-110.931474,44.646934,31698225
C. candadensis,-110.953891,44.647298,6972516
C. candadensis,-111.036072,44.654978,7198117
C. candadensis,-111.038818,44.654978,7199183
C. candadensis,-111.050899,44.652917,7199173
C. candadensis,-111.134842,44.689031,32616667
C. candadensis,-110.995479,44.653229,12771942
C. candadensis,-111.100637,44.658241,3238282
C. candadensis,-111.223183,41.413123,30120269
C. candadensis,-111.212228,41.42855,39337247
C. candadensis,-111.183516,41.445902,19226479
C. candadensis,-111.182667,41.467407,10135251
C. candadensis,-111.166706,41.210947,8198573
C. candadensis,-111.123717,41.586718,37148382
C. candadensis,-110.933306,41.259958,26573076
C. candadensis,-110.588455,41.325261,11383563
C. candadensis,-110.130649,40.661376,3733726
C. candadensis,-109.98689,41.805248,28967034
C. candadensis,-109.863771,40.797861,10135291
C. candadensis,-109.389651,41.93132,25247713
C. candadensis,-109.25135,41.082783,35871177
C. candadensis,-109.164606,41.403003,19625279
C. candadensis,-108.971034,40.590239,MSB:Mamm:115294
C. candadensis,-108.95471,40.827353,18873818
C. candadensis,-108.778405,39.457475,40113971
C. candadensis,-108.759613,41.67643,39761751
C. candadensis,-108.752014,38.883732,12120629
C. candadensis,-108.624901,41.344812,19625517
C. candadensis,-108.507344,40.042519,37720843
C. candadensis,-108.368667,41.959033,31256334
C. candadensis,-108.012683,40.440906,1892121
C. candadensis,-107.98545,38.914067,38031642
C. candadensis,-107.823449,40.003971,18475582
C. candadensis,-107.822224,40.002334,37720845
C. candadensis,-107.646886,40.123764,MSB:Mamm:102676
C. candadensis,-107.552217,39.535075,2506429
C. candadensis,-107.539458,39.901621,18811765
C. candadensis,-107.377716,39.584494,11962471
C. candadensis,-107.312032,39.502308,5002629
C. candadensis,-107.310931,40.649856,20984996
C. candadensis,-107.310722,40.645942,38689461
C. candadensis,-107.251858,40.660225,20979514
C. candadensis,-107.25038,39.400266,20030839
C. candadensis,-107.20964,38.895982,19590517
C. candadensis,-107.16153,38.862947,19599803
C. candadensis,-106.973362,39.248274,40295
C. candadensis,-106.930973,38.969502,3788813
C. candadensis,-106.92624,39.221844,9720964
C. candadensis,-106.912206,40.596443,2920037
C. candadensis,-106.896638,40.565944,2510989
C. candadensis,-106.864267,39.051742,32985425
C. candadensis,-106.848178,40.292251,4742320
C. candadensis,-106.831716,40.484977,35557180
C. candadensis,-106.669712,39.23328,27869167
C. candadensis,-106.661285,40.785702,3738128
C. candadensis,-110.729294,41.960429,1578607
C. candadensis,-110.827073,43.467975,15035862
C. candadensis,-110.835466,43.487273,28053378
C. candadensis,-110.835634,43.487348,34960879
C. candadensis,-110.755333,43.488778,24223678
C. candadensis,-110.745382,43.490115,37168886
C. candadensis,-110.874955,43.495462,33313834
C. candadensis,-110.86193,43.499388,15834284
C. candadensis,-110.846022,43.500302,19452092
C. candadensis,-110.75695,43.50648,27004269
C. candadensis,-110.847443,43.507844,17285575
C. candadensis,-110.727647,43.514687,39385306
C. candadensis,-110.833326,43.514704,35177847
C. candadensis,-110.724275,43.51538,39385187
C. candadensis,-110.835484,43.535518,33463544
C. candadensis,-110.723886,43.543375,19494771
C. candadensis,-110.762938,43.546928,12729264
C. candadensis,-110.732471,43.547863,12534740
C. candadensis,-110.76313,43.550041,4415375
C. candadensis,-110.774117,40.408921,11320985
C. candadensis,-109.798532,43.28313,19218498
C. candadensis,-109.891842,43.632062,6699177
C. candadensis,-110.517,43.622333,389151
C. candadensis,-110.595792,43.668733,20270636
C. candadensis,-110.596972,43.670615,20269143
C. candadensis,-110.600303,43.668792,14497080
C. candadensis,-110.604188,43.681083,16612838
C. candadensis,-110.630413,43.704976,19731004
C. candadensis,-110.646002,43.731046,28905138
C. candadensis,-110.655652,43.668467,24710431
C. candadensis,-110.66467,43.666028,20269154
C. candadensis,-110.668545,43.676439,50466
C. candadensis,-110.722698,43.746385,39338298
C. candadensis,-110.730103,43.745637,12729920
C. candadensis,-110.737764,43.744402,16777659
C. candadensis,-110.740471,43.718016,546173
C. candadensis,-110.710911,43.717725,17366315
C. candadensis,-110.719089,43.701526,33453595
C. candadensis,-110.72764,43.697077,33685421
C. candadensis,-110.738239,43.696424,829131
C. candadensis,-110.758693,43.688493,27245092
C. candadensis,-110.715772,43.662237,3992648
C. candadensis,-110.726858,43.658942,33495203
C. candadensis,-110.796762,43.657392,24898314
C. candadensis,-110.72163,43.656137,3201832
C. candadensis,-110.737948,43.654207,33294301
C. candadensis,-110.743327,43.654027,4147925
C. candadensis,-110.71162,43.622,16612844
C. candadensis,-110.807487,43.608667,24902358
C. candadensis,-110.82799,43.58798,1525025
C. candadensis,-110.772333,43.5745,1525010
C. candadensis,-110.7352,43.574294,655387
C. candadensis,-110.716782,43.569944,22025
C. candadensis,-109.882246,43.337673,19218497
C. candadensis,-110.597133,43.670158,20269139
C. candadensis,-110.597133,43.670158,20270708
C. candadensis,-110.615055,43.621117,11211981
C. candadensis,-110.621782,43.632694,25247755
C. candadensis,-110.671632,43.56208,39898862
C. candadensis,-110.83261,43.747288,1267058808
C. candadensis,-110.736694,43.72546,412651
C. candadensis,-110.721825,43.674145,12729915
C. candadensis,-110.714035,43.671597,6265806
C. candadensis,-110.704527,43.6549,20269149
C. candadensis,-110.769604,43.637218,26346275
C. candadensis,-110.789092,43.611008,12729923
C. candadensis,-110.795061,43.595081,313070
C. candadensis,-110.756373,43.583366,1919648
C. candadensis,-110.72557,43.577038,12729266
C. candadensis,-109.179296,42.751063,9011165
C. candadensis,-110.672264,43.685182,9356256
C. candadensis,-110.658073,43.719877,20290346
C. candadensis,-110.588454,43.726018,2017158
C. candadensis,-110.719621,43.755124,19218499
C. candadensis,-110.712261,43.75531,39470951
C. candadensis,-110.708246,43.757693,34444114
C. candadensis,-110.716958,43.758503,12730560
C. candadensis,-110.711158,43.76275,12730953
C. candadensis,-110.700023,43.767051,34089866
C. candadensis,-110.597952,43.776809,36088492
C. candadensis,-110.711284,43.785576,34089879
C. candadensis,-110.730584,43.790016,38848804
C. candadensis,-110.644332,43.790428,2451168
C. candadensis,-110.681763,43.790428,31977654
C. candadensis,-110.681763,43.790428,38869936
C. candadensis,-110.681763,43.790428,12399711
C. candadensis,-110.681763,43.790428,20055573
C. candadensis,-110.681763,43.790428,24854173
C. candadensis,-110.681763,43.790428,24962586
C. candadensis,-110.681763,43.790924,24854175
C. candadensis,-110.701801,43.791234,3388712
C. candadensis,-110.726587,43.792008,6591915
C. candadensis,-110.725578,43.79309,6591913
